campaign_id,campaign_name,campaign_type,target_audience,channel,date,spend,views,clicks,conversions,revenue
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-07,4993.24,,967.0,131.0,19160.41
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-03-15,29332.01,1257705.0,49574.0,2755.0,239749.37
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-04-28,20722.59,1007037.0,108151.0,1090.0,52469.21
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-30,2309.02,19295.0,695.0,79.0,9034.56
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-04-22,2882.59,30387.0,935.0,80.0,7677.86
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-02-09,2897.52,8927.0,444.0,148.0,22631.44
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-04-08,1899.25,5134.0,131.0,33.0,3722.23
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-06-20,11257.05,731344.0,53447.0,883.0,31821.71
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-04-03,7368.7,24449.0,3148.0,779.0,80262.69
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,LinkedIn,2025-05-30,7259.38,234155.0,3794.0,42.0,1892.6
SCA_2025,Skin Cancer Awareness, Educational Awareness,Young Adults,YouTube,2025-05-24,7303.59,372642.0,0.0,0.0,0.0
PL_2025 ,Product Launch,Product Launch,Young Adults,TikTok,2025-02-15,7477.88,365727.0,19944.0,152.0,8820.47
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-05-25,2095.34,33100.0,1239.0,110.0,6864.87
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-06-05,15151.05,1483627.0,,1106.0,52770.47
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-03-07,17429.91,255740.0,10678.0,894.0,91147.7
BF_2025,Black Friday,Seasonal Sale,Gen Z,TikTok,2025-11-23,7187.02,280561.0,8881.0,616.0,36321.53
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-03-15,4765.53,20283.0,2000.0,659.0,81264.44
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-06-06,6365.17,42212.0,4991.0,1386.0,73807.09
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-05-04,5733.4,56497.0,1226.0,20.0,1711.27
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-01-22,8352.91,144983.0,4990.0,230.0,16696.54
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,2025-02-25,10709.75,391892.0,13336.0,210.0,15909.22
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-02-21,2928.0,10559.0,425.0,216.0,30398.16
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-06-05,4035.55,44285.0,2683.0,245.0,13621.97
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-06-24,8015.44,114689.0,4258.0,949.0,65997.1
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,YouTube,2025-05-27,16187.31,348600.0,9236.0,,6204.36
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-03-01,3807.18,28523.0,1073.0,183.0,19908.86
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-04-18,6869.39,39876.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-07-08,3685.53,97798.0,4941.0,565.0,30603.69
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-03-31,7699.14,161817.0,0.0,0.0,0.0
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-04-30,2734.55,19979.0,0.0,0.0,0.0
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-03-08,3647.71,28063.0,459.0,16.0,922.04
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-05-04,11542.98,831075.0,69599.0,3326.0,121127.75
BF_2025,Black Friday,Seasonal Sale,Gen Z,Instagram,2025-11-16,32331.79,415301.0,30317.0,4900.0,284779.03
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-27,3852.14,16420.0,580.0,,17028.27
BF_2025,Black Friday,Seasonal Sale,Seniors, Facebook,2025-12-01,12586.62,96048.0,3758.0,383.0,26857.57
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-05-25,6193.3,84735.0,5750.0,1187.0,81719.32
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-14,89156.64,2053717.0,90348.0,4061.0,251471.92
AAR_2025,Anti-Aging Routine,Product Education ,Adults ,Email,2025-03-30,4290.92,6036.0,283.0,162.0,16082.18
SS_2025, Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-06-17,3698.15,297188.0,17430.0,1379.0,57316.87
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-21,31934.19,1981782.0,113220.0,1691.0,32614.5
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-03-05,29499.14,908437.0,48037.0,309.0,29530.26
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-04-16,8954.2,2098220.0,183586.0,3282.0,166384.84
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Facebook,2025-07-26,15383.5,496317.0,28659.0,690.0,24607.72
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-05-11,7595.2,100658.0,1870.0,20.0,1080.38
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-03-25,4159.49,90464.0,2587.0,67.0,3674.4
AAR_2025,Anti-Aging Routine,Product Education,Adults ,LinkedIn,2025-05-14,4104.52,17536.0,470.0,43.0,5206.54
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-04-16,11481.6,752114.0,28753.0,975.0,
PL_2025, Product Launch,Product Launch,Adults,Instagram,2025/01/30,10747.13,210728.0,13418.0,788.0,54298.62
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-03-03,6862.7,35044.0,645.0,,3952.54
NF_2025,Nature First ,Brand Image,Gen Z,Instagram,2025-03-17,6974.82,85010.0,3263.0,25.0,1848.43
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-06-09,4050.7,12176.0,695.0,137.0,8953.92
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-04-30,4541.49,39703.0,0.0,0.0,0.0
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-05-24,5447.21,97831.0,6777.0,,28528.02
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-01,5761.28,53525.0,2222.0,270.0,25940.45
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-02-12,2858.47,35382.0,775.0,120.0,9242.17
SS_2025,Summer Sale,Seasonal Sale,Gen Z,Instagram,2025-06-20,3097.36,32062.0,2264.0,178.0,7555.44
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-06-05,6439.99,,2143.0,451.0,28173.85
BF_2025,Black Friday,Seasonal Sale,Adults,Facebook,2025-11-30,8778.98,93342.0,5558.0,1039.0,85850.33
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-01-22,2680.64,130255.0,7886.0,341.0,27739.11
SS_2025,Summer Sale,Seasonal Sale,Gen Z,Instagram,16/05/2025,3840.4,107600.0,5784.0,695.0,32989.08
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-06-03,18413.91,768166.0,34400.0,663.0,15288.26
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-12,3210.79,15923.0,,243.0,17228.47
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-04-25,3076.63,21653.0,993.0,14.0,832.83
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025/03/30,4774.24,15234.0,510.0,190.0,29890.47
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-27,7262.38,294910.0,4790.0,63.0,1689.91
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-02-16,2282.87,3730.0,146.0,92.0,9030.99
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-07-12,3668.36,31174.0,1777.0,310.0,
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-01-25,,60711.0,885.0,34.0,
AAR_2025,Anti-Aging Routine, Product Education,Young Adults,Email,2025-05-16,4509.38,13816.0,704.0,226.0,14163.06
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-05-14,9656.02,132724.0,4592.0,547.0,24484.97
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Instagram,2025-07-23,3290.18,41394.0,3318.0,502.0,18508.88
NF_2025,Nature First, Brand Image,Gen Z,TikTok,2025-05-25,8236.44,256068.0,19129.0,100.0,7222.92
PL_2025,Product Launch ,Product Launch,Adults,Instagram,2025-02-11,4667.58,50633.0,1946.0,37.0,21114.52
BF_2025,Black Friday,Seasonal Sale,Young Adults,Email,2025-12-05,25337.6,139586.0,13457.0,11477.0,609033.44
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,youtube,2025-07-23,19323.29,953049.0,70465.0,1577.0,43966.15
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-01-23,8790.2,62181.0,2005.0,116.0,10213.46
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-05-07,4016.17,108098.0,4137.0,81.0,6631.55
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-04,14083.72,706406.0,54129.0,2100.0,154852.87
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-02-28,5912.55,16065.0,649.0,55.0,5961.3
HP_2025,Holiday Prep,Seasonal Education,Parents,Email,2025-11-28,3152.93,8739.0,535.0,483.0,44816.59
NF_2025,Nature First,Brand Image,Young Adults,youtube,30/05/2025,6108.15,90822.0,2636.0,52.0,4665.93
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,Facebook,2025-07-10,8586.07,121528.0,12321.0,322.0,15745.08
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-17,27034.83,1039897.0,38130.0,1988.0,191733.38
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,instagram,2025-06-11,2689.03,346597.0,32779.0,1200.0,41548.17
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-07-20,4138.55,29551.0,2081.0,726.0,28727.77
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-07-14,2366.73,131400.0,9195.0,,88614.09
SS_2025 ,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-07-11,8967.82,441545.0,15930.0,963.0,49828.16
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-03-04,19168.46,769882.0,36192.0,555.0,43654.36
PL_2025,Product Launch,Product Launch,Young Adults,youtube,2025-03-22,41448.09,1013236.0,23030.0,1769.0,132298.31
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-03-18,6584.02,,983.0,9.0,748.42
BF_2025,Black Friday,Seasonal Sale,Adults,Facebook,2025-11-23,2500.21,16251.0,1138.0,753.0,60708.07
AAR_2025, Anti-Aging Routine,Product Education,Seniors,email,2025-05-16,3822.94,7903.0,452.0,444.0,47485.11
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-05-22,3380.59,32359.0,1731.0,83.0,8970.91
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-03-24,2909.18,128758.0,20199.0,1371.0,
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Instagram,2025-07-16,13599.67,446315.0,20416.0,226.0,5492.99
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,02-26-2025,18321.79,798326.0,24017.0,548.0,49467.56
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-02-22,3828.05,5993.0,337.0,142.0,21628.66
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-02-20,4612.57,12199.0,690.0,507.0,
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-03-10,2842.46,4028.0,229.0,169.0,
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-03-10,5351.89,141675.0,7085.0,284.0,23507.47
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-07-20,3546.05,46441.0,2051.0,141.0,6485.38
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-03-30,4003.39,42106.0,2711.0,93.0,8795.74
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,youtube,2025-07-27,12986.69,706513.0,66720.0,1251.0,42016.66
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-05-30,7650.05,651315.0,89418.0,2679.0,98230.05
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-28,3298.08,21225.0,711.0,214.0,27465.17
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,2025-11-09,3443.55,30646.0,2092.0,194.0,19818.09
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-03-15,7066.55,97907.0,4114.0,85.0,7117.04
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-07-23,5821.67,119109.0,3640.0,244.0,9228.75
SS_2025,Summer Sale,Seasonal Sale ,Gen Z,TikTok,2025-06-29,2439.71,77032.0,7697.0,395.0,24320.15
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-05-09,155914.21,14024160.0,944228.0,31128.0,535342.95
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-01-24,5473.08,42600.0,1661.0,53.0,
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-06-10,2761.13,66084.0,3899.0,620.0,34214.05
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,24.05.2025,8045.44,60734.0,4390.0,684.0,48094.2
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,LinkedIn,2025-08-08,9791.77,113290.0,4435.0,111.0,4343.74
PL_2025,Product Launch,Product Launch, Adults,Facebook,2025-02-15,,572557.0,15436.0,668.0,39369.4
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,LinkedIn,2025-05-16,10398.0,232118.0,9739.0,269.0,9393.24
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-03-28,44720.92,1061049.0,31455.0,1800.0,187548.82
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-03-27,5537.81,28588.0,1099.0,31.0,2954.27
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,LinkedIn,2025-05-26,5983.8,174905.0,7667.0,110.0,3306.08
PL_2025,Product Launch,Product Launch,Adults,Facebook,2025-02-17,10405.61,107263.0,3910.0,260.0,105640.34
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-05-03,6048.25,310048.0,8150.0,144.0,8682.9
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-14,5247.85,27278.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Parents,Facebook,2025-07-23,1986.03,29473.0,1324.0,56.0,3571.89
NF_2025,Nature First, Brand Image,Gen Z,Instagram,2025-03-30,6959.83,186241.0,3399.0,29.0,2487.64
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-04-13,8464.25,171113.0,3168.0,26.0,1510.29
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-01-28,5629.6,,4441.0,522.0,40905.69
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-04-08,10508.29,342209.0,15720.0,235.0,6580.76
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,04.02.2025,4824.24,61919.0,1785.0,167.0,13628.43
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-20,8184.97,198347.0,5847.0,68.0,4427.22
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-04-04,2763.61,73146.0,1501.0,246.0,18355.66
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,Instagram,2025-06-23,5233.44,306382.0,29109.0,797.0,16575.21
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-03-18,15639.66,1289536.0,115541.0,2399.0,37054.52
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-05-04,5464.48,10161.0,555.0,445.0,33558.01
BF_2025,Black Friday,Seasonal Sale,Parents,Instagram,2025-12-05,4996.02,51635.0,2074.0,496.0,37300.48
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-02-03,3454.89,11684.0,879.0,116.0,12729.32
HP_2025,Holiday Prep,Seasonal Education,Seniors,Email,2025-11-21,4735.81,11758.0,831.0,735.0,69457.18
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-20,7251.96,373897.0,0.0,0.0,0.0
SS_2025,Summer Sale, Seasonal Sale,Young Adults,Facebook,2025-07-11,6422.65,85810.0,4771.0,448.0,16467.26
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,Instagram,2025-07-25,15072.95,857626.0,47628.0,713.0,24010.46
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-11,7941.01,276579.0,11343.0,,6622.69
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-02-20,7441.23,42928.0,1295.0,47.0,4863.23
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,TikTok,2025-06-25,16850.67,669409.0,37581.0,2735.0,122062.76
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-04-18,25254.03,2203522.0,428942.0,18762.0,964743.85
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-05-17,4557.77,17595.0,1116.0,768.0,41357.85
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-16,3355.07,12035.0,151.0,16.0,2492.41
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,YouTube,07-11-2025,20800.53,1307194.0,143730.0,3834.0,
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,YouTube,2025-06-04,6602.03,262573.0,4863.0,39.0,1572.35
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-04-19,21020.08,,163954.0,8549.0,201273.4
HP_2025,Holiday Prep,Seasonal Education,Parents,Instagram,2025-11-01,5109.35,75335.0,4462.0,730.0,58293.65
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-03-29,6750.91,123519.0,3037.0,107.0,7162.19
PL_2025,Product Launch,Product Launch,Young Adults,YouTube,2025-02-03,6590.31,373643.0,0.0,0.0,0.0
NF_2025,Nature First,Brand Image,Parents,Email,2025-03-31,7434.75,79194.0,,101.0,6751.82
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-04-26,59246.66,3860787.0,269266.0,11886.0,
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-05-29,4682.36,77919.0,3268.0,72.0,5217.61
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-05-24,1572.12,33060.0,2523.0,206.0,10635.07
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-12,2635.45,112429.0,3480.0,40.0,1145.58
TSF_2025,TikTok Skin Fails ,Trend Counter,Young Adults,TikTok,2025-03-16,15607.91,2005865.0,83408.0,1749.0,42126.8
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-04-14,4343.69,42246.0,1064.0,31.0,2867.07
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-01-23,3662.04,71081.0,3725.0,1535.0,158890.54
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-05-12,9368.2,360846.0,24569.0,3475.0,154921.71
PL_2025,Product Launch,Product Launch,Young Adults,YouTube,2025-02-16,10830.09,698105.0,43965.0,1437.0,118466.85
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-06-01,7321.99,216795.0,8271.0,158.0,14092.92
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,youtube,2025-05-29,10738.54,1155832.0,26257.0,312.0,11918.13
BF_2025,Black Friday,Seasonal Sale,Gen Z,YouTube,2025-11-26,46219.36,557867.0,40268.0,14105.0,920982.16
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-05-31,2959.94,18385.0,1090.0,243.0,18663.04
NF_2025,Nature First ,Brand Image,Gen Z,YouTube,2025/04/16,8543.3,143947.0,3811.0,34.0,1578.06
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-04-19,16916.94,758347.0,53642.0,0.0,0.0
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-04-06,4167.19,281184.0,37241.0,2948.0,179925.78
HP_2025,Holiday Prep,Seasonal Education,Parents,Instagram,2025-11-06,6599.54,30214.0,1298.0,193.0,16533.91
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,YouTube,2025-07-03,4072.66,371561.0,19236.0,1149.0,36717.71
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-05-01,32556.56,1306555.0,146293.0,8276.0,347568.78
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-02,12159.76,203226.0,5697.0,184.0,7263.26
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-01-15,9044.93,44690.0,2796.0,417.0,51618.54
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-06-10,5637.12,50015.0,3245.0,428.0,18253.74
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-03-02,8827.96,155178.0,6201.0,74.0,5718.91
PL_2025,Product Launch ,Product Launch,Adults,Email,2025-02-23,16123.5,121881.0,4507.0,394.0,41472.25
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-06-09,12815.92,727340.0,49659.0,752.0,39418.21
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-06-15,14356.05,360081.0,10511.0,657.0,35586.91
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,Instagram,2025-07-16,7537.67,278761.0,12793.0,347.0,12378.57
HP_2025,Holiday Prep,Seasonal Education,Adults,Email,2025-11-24,5269.3,29475.0,1636.0,767.0,49241.51
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,YouTube,2025-06-27,13374.61,366414.0,18719.0,431.0,9625.31
SS_2025,Summer Sale,Seasonal Sale,Adults, Email,2025-06-18,7189.88,73213.0,1396.0,713.0,44570.55
HP_2025,Holiday Prep,Seasonal Education,Seniors,Email,2025-11-23,4392.79,18115.0,2205.0,630.0,43100.46
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-07,8064.72,155772.0,0.0,0.0,0.0
AAR_2025,Anti-Aging Routine,Product Education ,Young Adults ,Email,2025-04-26,7096.97,18008.0,929.0,341.0,32220.55
NF_2025 ,Nature First,Brand Image,Young Adults,LinkedIn,2025-04-27,3814.51,39053.0,959.0,8.0,572.69
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-02-06,5125.68,17654.0,457.0,78.0,7094.49
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-04-07,4522.62,182175.0,18737.0,284.0,5297.96
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-02-03,2341.99,10999.0,361.0,178.0,24470.17
AAR_2025, Anti-Aging Routine,Product Education,Young Adults,Email,2025-01-25,,32638.0,3059.0,1316.0,75759.72
BF_2025,Black Friday,Seasonal Sale,Young Adults,Facebook,2025-11-28,34045.61,316425.0,27594.0,5825.0,377373.46
TSF_2025, TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-06-08,8510.42,680165.0,65557.0,2554.0,47962.54
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-06-06,4914.47,16853.0,722.0,0.0,0.0
SS_2025,Summer Sale, Seasonal Sale,Young Adults,Facebook,2025-07-28,1864.51,38766.0,2548.0,163.0,6785.62
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-15,3850.21,9463.0,288.0,57.0,4722.21
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-04-03,7453.24,108063.0,3524.0,90.0,4645.05
PL_2025,Product Launch,Product Launch,Adults,Email,2025-02-13,8963.35,99693.0,6238.0,846.0,53436.7
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-03,2500.63,18060.0,285.0,27.0,2898.66
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-12,15558.87,1222249.0,0.0,0.0,0.0
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-01-16,,143111.0,3103.0,143.0,18270.01
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-05-18,6820.59,56611.0,1317.0,,7543.97
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,03/11/2025,6335.68,45980.0,2412.0,760.0,
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-02-24,6977.14,235937.0,7642.0,78.0,6493.04
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-06-06,3799.96,13913.0,1143.0,1233.0,129351.42
DBB_2025,Don't Burn for Beauty,Social Impact,Adults ,YouTube,2025-07-07,4429.45,244358.0,7708.0,223.0,9362.98
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-06-03,88108.9,9150911.0,493465.0,23736.0,1332003.41
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,01-21-2025,3137.34,13961.0,1070.0,473.0,49888.27
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-06-14,7344.36,62795.0,2387.0,270.0,17888.55
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-18,12891.76,417605.0,13952.0,144.0,11810.07
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-31,4323.73,9900.0,146.0,69.0,6622.0
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z ,TikTok,2025-04-15,26370.31,2476363.0,250008.0,5098.0,71081.16
NF_2025, Nature First,Brand Image,Parents,Facebook,2025-03-17,6994.05,94882.0,3428.0,40.0,2221.98
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,Facebook,2025-06-02,6193.54,225508.0,7967.0,74.0,2353.18
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-02-23,3807.61,34246.0,1235.0,302.0,47005.39
PL_2025,Product Launch,Product Launch,Adults,Facebook,2025-02-25,10019.01,210991.0,15164.0,304.0,22269.76
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-15,7967.38,262994.0,30037.0,1434.0,31893.88
BF_2025,Black Friday,Seasonal Sale, Gen Z,Instagram,2025-11-20,36884.04,289685.0,16418.0,3434.0,177958.06
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-03-05,5365.49,43168.0,1318.0,247.0,21625.47
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-03-25,7591.12,97077.0,3830.0,66.0,3295.6
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-04-03,5566.23,28473.0,1036.0,12.0,1204.8
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-05-26,6890.23,160593.0,6091.0,1160.0,45218.95
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-03-01,5042.22,109611.0,6575.0,115.0,8661.73
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-04-07,5352.35,44566.0,1225.0,40.0,2905.05
